recordID,scientificName,reportedTaxon,species,kingdom,phylum,class,order,family,taxonRank,isHybrid,country,countryCode_alpha2,countryCode_alpha3,habitat,occurrenceStatus,establishmentMeans,isInvasive,species_ALA,scientific_name,taxon_concept_id,match_type,issues,Comments
24623,Citrullus colocynthis (L.) Schrad.,Citrullus colocynthis (L.) Schrad.,Citrullus colocynthis,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Citrullus colocynthis,Citrullus colocynthis,https://id.biodiversity.org.au/node/apni/2900560,exactMatch,noIssue,
24637,Citrullus lanatus (Thunb.) Matsumura & Nakai,Citrullus lanatus (Thunb.) Matsumura & Nakai,Citrullus lanatus,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Citrullus lanatus,Citrullus lanatus,https://id.biodiversity.org.au/instance/apni/51295484,exactMatch,matchedToMisappliedName,matchedToMisappliedName
24705,Citrus aurantium L.,Citrus aurantium L.,Citrus aurantium,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Citrus aurantium,Citrus x aurantium,https://id.biodiversity.org.au/taxon/apni/51294026,exactMatch,noIssue,
24746,Citrus limon (L.) Burm.f.,Citrus limon (L.) Burm.f.,Citrus limon,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Citrus limon,Citrus x limon,https://id.biodiversity.org.au/node/apni/2902695,exactMatch,matchedToMisappliedName,matchedToMisappliedName
24778,Citrus medica L.,Citrus medica L.,Citrus medica,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Citrus medica,Citrus medica,NZOR-6-41896,exactMatch,noIssue,
76907,Citrus trifoliata L.,Poncirus trifoliata (L.) Raf.,Citrus trifoliata,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Poncirus trifoliata,Poncirus trifoliata,https://id.biodiversity.org.au/node/apni/2893314,exactMatch,noIssue,
24842,Cladophora prolifera (Roth) K€ªtz.,Cladophora prolifera (Roth) K€ªtz.,Cladophora prolifera,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Cladophora prolifera,Cladophora prolifera,https://id.biodiversity.org.au/name/apni/182739,exactMatch,noIssue,
24962,Clausena excavata Burm.f.,Clausena excavata Burm.f.,Clausena excavata,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clausena excavata,Clausena excavata,https://id.biodiversity.org.au/taxon/apni/51264674,exactMatch,noIssue,
25008,Claytonia perfoliata Donn.,Claytonia perfoliata Donn.,Claytonia perfoliata,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Claytonia perfoliata,Claytonia perfoliata,https://id.biodiversity.org.au/node/apni/2899421,exactMatch,noIssue,
25050,Clematis flammula L.,Clematis flammula L.,Clematis flammula,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clematis flammula,Clematis flammula,https://id.biodiversity.org.au/node/apni/2891579,exactMatch,noIssue,
25065,Clematis montana Buch.-Ham. ex DC.,Clematis montana Buch.-Ham. ex DC.,Clematis montana,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clematis montana,Clematis montana,https://id.biodiversity.org.au/node/apni/2894200,exactMatch,noIssue,
25107,Clematis vitalba L.,Clematis vitalba L.,Clematis vitalba,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clematis vitalba,Clematis vitalba,https://id.biodiversity.org.au/node/apni/2916792,exactMatch,noIssue,
25225,Cleretum papulosum (L.f.) N.E.Br.,Cleretum papulosum (L.f.) N.E.Br.,Cleretum papulosum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cleretum papulosum,Cleretum papulosum,https://id.biodiversity.org.au/node/apni/2903519,exactMatch,noIssue,
25252,Clerodendrum chinense (Osb.) Mabb.,Clerodendrum chinense (Osb.) Mabb.,Clerodendrum chinense,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clerodendrum chinense,Clerodendrum chinense,https://id.biodiversity.org.au/node/apni/2917507,exactMatch,noIssue,
25303,Clerodendrum paniculatum L.,Clerodendrum paniculatum L.,Clerodendrum paniculatum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clerodendrum paniculatum,Clerodendrum paniculatum,https://id.biodiversity.org.au/node/apni/2891633,exactMatch,noIssue,
25346,Clerodendrum thomsoniae Balf.,Clerodendrum thomsoniae Balf.,Clerodendrum thomsoniae,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clerodendrum thomsoniae,Clerodendrum thomsoniae,https://id.biodiversity.org.au/node/apni/2909336,exactMatch,noIssue,
25382,Clidemia hirta D.Don,Clidemia hirta D.Don,Clidemia hirta,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clidemia hirta,Clidemia hirta,https://id.biodiversity.org.au/node/apni/7512106,exactMatch,noIssue,
25427,Clinopodium vulgare L.,Clinopodium vulgare L.,Clinopodium vulgare,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clinopodium vulgare,Clinopodium vulgare,https://id.biodiversity.org.au/node/apni/2886335,exactMatch,noIssue,
25443,Clitoria laurifolia Poir.,Clitoria laurifolia Poir.,Clitoria laurifolia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clitoria laurifolia,Clitoria laurifolia,https://id.biodiversity.org.au/node/apni/2905450,exactMatch,noIssue,
25447,Clitoria ternatea L.,Clitoria ternatea L.,Clitoria ternatea,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Clitoria ternatea,Clitoria ternatea,https://id.biodiversity.org.au/node/apni/2906023,exactMatch,noIssue,
25549,Cobaea scandens Cav.,Cobaea scandens Cav.,Cobaea scandens,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cobaea scandens,Cobaea scandens,https://id.biodiversity.org.au/node/apni/2907385,exactMatch,noIssue,
25670,Cocos nucifera L.,Cocos nucifera L.,Cocos nucifera,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cocos nucifera,Cocos nucifera,https://id.biodiversity.org.au/node/apni/2904698,exactMatch,noIssue,
25691,Codariocalyx motorius (Houtt.) H.Ohashi,Codariocalyx motorius (Houtt.) H.Ohashi,Codariocalyx motorius,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Codariocalyx motorius,Codariocalyx motorius,https://id.biodiversity.org.au/instance/apni/765962,exactMatch,noIssue,
25692,Codiaeum variegatum (L.) A.Juss.,Codiaeum variegatum (L.) A.Juss.,Codiaeum variegatum,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Codiaeum variegatum,Codiaeum variegatum,https://id.biodiversity.org.au/node/apni/2902079,exactMatch,noIssue,
25723,Codium fragile subsp. fragile,Codium fragile subsp. fragile,Codium fragile,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,SUBSPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Codium fragile,Codium fragile,56191002,exactMatch,noIssue,
25760,Coffea arabica L.,Coffea arabica L.,Coffea arabica,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coffea arabica,Coffea arabica,https://id.biodiversity.org.au/node/apni/2886208,exactMatch,noIssue,
25795,Coffea liberica W.Bull,Coffea liberica W.Bull,Coffea liberica,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coffea liberica,Coffea liberica,https://id.biodiversity.org.au/node/apni/2895041,exactMatch,noIssue,
25814,Coix aquatica Roxb.,Coix aquatica Roxb.,Coix aquatica,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coix aquatica,Coix aquatica,https://id.biodiversity.org.au/name/apni/207576,exactMatch,noIssue,
25816,Coix lacryma-jobi L.,Coix lacryma-jobi L.,Coix lacryma-jobi,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coix lacryma-jobi,Coix lacryma-jobi,https://id.biodiversity.org.au/node/apni/2915932,exactMatch,noIssue,
25866,Colchicum autumnale L.,Colchicum autumnale L.,Colchicum autumnale,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Colchicum autumnale,Colchicum autumnale,https://id.biodiversity.org.au/node/apni/2911131,exactMatch,noIssue,
25876,Coleonema album Bartl. & H.L.Wendl.,Coleonema album Bartl. & H.L.Wendl.,Coleonema album,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coleonema album,Coleonema album,https://id.biodiversity.org.au/node/apni/2890554,exactMatch,matchedToMisappliedName,matchedToMisappliedName
25877,Coleonema pulchellum I.Williams,Coleonema pulchellum I.Williams,Coleonema pulchellum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coleonema pulchellum,Coleonema pulchellum,https://id.biodiversity.org.au/taxon/apni/51294028,exactMatch,noIssue,
75605,Coleus amboinicus Lour.,Plectranthus amboinicus (Lour.) Spreng.,Coleus amboinicus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Plectranthus amboinicus,Plectranthus amboinicus,https://id.biodiversity.org.au/node/apni/2906826,exactMatch,noIssue,
25948,Collomia grandiflora Lindl.,Collomia grandiflora Lindl.,Collomia grandiflora,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Collomia grandiflora,Collomia grandiflora,https://id.biodiversity.org.au/node/apni/2891968,exactMatch,noIssue,
26087,"Columba livia Gmelin, 1789","Columba livia Gmelin, 1789",Columba livia,Animalia,Chordata,Aves,Columbiformes,Columbidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,INVASIVE,Columba livia,Columba (Columba) livia,urn:lsid:biodiversity.org.au:afd.taxon:960f6b47-8ab7-4e20-9b28-455f32be4e24,exactMatch,noIssue,
26212,Combretum paniculatum Vent.,Combretum paniculatum Vent.,Combretum paniculatum,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Combretum paniculatum,Combretum paniculatum,https://id.biodiversity.org.au/node/apni/2894110,exactMatch,noIssue,
26213,Commelina africana L.,Commelina africana L.,Commelina africana,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Commelina africana,Commelina africana,https://id.biodiversity.org.au/node/apni/2893151,exactMatch,noIssue,
26218,Commelina benghalensis L.,Commelina benghalensis L.,Commelina benghalensis,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Commelina benghalensis,Commelina benghalensis,https://id.biodiversity.org.au/node/apni/2913424,exactMatch,noIssue,
26358,Conicosia pugioniformis N.E.Br.,Conicosia pugioniformis N.E.Br.,Conicosia pugioniformis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Conicosia pugioniformis,Conicosia pugioniformis,https://id.biodiversity.org.au/node/apni/2896826,exactMatch,noIssue,
26363,Conium maculatum L.,Conium maculatum L.,Conium maculatum,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Conium maculatum,Conium maculatum,https://id.biodiversity.org.au/node/apni/2899897,exactMatch,noIssue,
26414,"Conopeum seurati (Canu, 1928)","Conopeum seurati (Canu, 1928)",Conopeum seurati,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,CRYPTOGENIC|UNCERTAIN,NULL,Conopeum seurati,Conopeum seurati,NZOR-6-22240,exactMatch,noIssue,
26418,"Conopeum tenuissimum (Canu, 1908)","Conopeum tenuissimum (Canu, 1908)",Conopeum tenuissimum,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,NA,Conopeum,urn:lsid:biodiversity.org.au:afd.taxon:eb089e19-6a3a-49f7-8716-a0dc7e57905c,higherMatch,noIssue,"No data, not even in the GBIF"
26427,Conringia orientalis Dumort.,Conringia orientalis Dumort.,Conringia orientalis,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Conringia orientalis,Conringia orientalis,https://id.biodiversity.org.au/taxon/apni/51269768,exactMatch,noIssue,
26450,Consolida ajacis (L.) Schur,Consolida ajacis (L.) Schur,Consolida ajacis,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Consolida ajacis,Consolida ajacis,https://id.biodiversity.org.au/node/apni/2904372,exactMatch,noIssue,
26552,Convolvulus arvensis L.,Convolvulus arvensis L.,Convolvulus arvensis,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Convolvulus arvensis,Convolvulus arvensis,https://id.biodiversity.org.au/node/apni/2909693,exactMatch,noIssue,
26605,Convolvulus tricolor L.,Convolvulus tricolor L.,Convolvulus tricolor,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,Convolvulus,https://id.biodiversity.org.au/taxon/apni/51298269,higherMatch,noIssue,Records present in the GBIF database but not in the ALA
26749,Coolia monotis Meunier,Coolia monotis Meunier,Coolia monotis,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ostreopsidaceae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Coolia monotis,Coolia monotis,NZOR-6-104159,exactMatch,noIssue,
26762,Coprosma repens A.Rich.,Coprosma repens A.Rich.,Coprosma repens,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coprosma repens,Coprosma repens,https://id.biodiversity.org.au/node/apni/2918878,exactMatch,noIssue,
26766,Coprosma robusta Raoul,Coprosma robusta Raoul,Coprosma robusta,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coprosma robusta,Coprosma robusta,https://id.biodiversity.org.au/node/apni/2901494,exactMatch,noIssue,
95613,"Coptodon zillii (Gervais, 1848)","Tilapia zilii (Gervais, 1848)",Coptodon zillii,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,ALIEN,NULL,Coptodon zillii,Coptodon zillii,urn:lsid:biodiversity.org.au:afd.taxon:6d040ec6-d182-4ab6-9ab6-f5ade7d911c3,exactMatch,noIssue,
26856,"Corbula amurensis Schrenck, 1861","Corbula amurensis Schrenck, 1861",Corbula amurensis,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,NA,Corbula,urn:lsid:biodiversity.org.au:afd.taxon:a7930853-38ab-4f8f-954f-ed07e733b4c3,higherMatch,noIssue,"No data, not even in the GBIF"
99032,"Corbula gibba (Olivi, 1792)","Varicorbula gibba (Olivi, 1792)",Corbula gibba,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,SPECIES,FALSE,Australia,AU,AUS,BRACKISH|MARINE,PRESENT,ALIEN,NULL,Corbula gibba,Corbula (Varicorbula) gibba,urn:lsid:biodiversity.org.au:afd.taxon:642ba457-049c-4ad5-97e9-91e163de10da,exactMatch,noIssue,
26860,Corchorus aestuans L.,Corchorus aestuans L.,Corchorus aestuans,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Corchorus aestuans,Corchorus aestuans,https://id.biodiversity.org.au/node/apni/2919705,exactMatch,noIssue,
26885,Corchorus olitorius L.,Corchorus olitorius L.,Corchorus olitorius,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Corchorus olitorius,Corchorus olitorius,https://id.biodiversity.org.au/node/apni/2908361,exactMatch,noIssue,
26910,Corchorus trilocularis L.,Corchorus trilocularis L.,Corchorus trilocularis,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Corchorus trilocularis,Corchorus trilocularis,https://id.biodiversity.org.au/node/apni/2889188,exactMatch,noIssue,
26977,Cordia sinensis Lam.,Cordia sinensis Lam.,Cordia sinensis,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Ehretiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cordia sinensis,Cordia sinensis,https://id.biodiversity.org.au/node/apni/2898895,exactMatch,noIssue,
26983,Cordyline australis Endl.,Cordyline australis Endl.,Cordyline australis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cordyline australis,Cordyline australis,https://id.biodiversity.org.au/node/apni/2886270,exactMatch,matchedToMisappliedName,matchedToMisappliedName
27018,"Cordylophora caspia (Pallas, 1771)","Cordylophora caspia (Pallas, 1771)",Cordylophora caspia,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Cordylophoridae,SPECIES,FALSE,Australia,AU,AUS,FRESHWATER|BRACKISH,PRESENT,CRYPTOGENIC|UNCERTAIN,NULL,Cordylophora caspia,Cordylophora caspia,urn:lsid:biodiversity.org.au:afd.taxon:4eb43831-dbc0-4f21-83d0-7ee1f55ec123,exactMatch,noIssue,
27137,Coreopsis grandiflora Hogg ex Sw.,Coreopsis grandiflora Hogg ex Sw.,Coreopsis grandiflora,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coreopsis lanceolata,Coreopsis lanceolata,https://id.biodiversity.org.au/node/apni/2907757,exactMatch,noIssue,
27149,Coreopsis lanceolata L.,Coreopsis lanceolata L.,Coreopsis lanceolata,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coreopsis lanceolata,Coreopsis lanceolata,https://id.biodiversity.org.au/node/apni/2907757,exactMatch,noIssue,
27173,Coreopsis tinctoria Nutt.,Coreopsis tinctoria Nutt.,Coreopsis tinctoria,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coreopsis tinctoria,Coreopsis tinctoria,https://id.biodiversity.org.au/node/apni/2889560,exactMatch,noIssue,
27200,Coriandrum sativum L.,Coriandrum sativum L.,Coriandrum sativum,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coriandrum sativum,Coriandrum sativum,https://id.biodiversity.org.au/node/apni/2898925,exactMatch,noIssue,
90304,Cormus domestica Spach,Sorbus domestica L.,Cormus domestica,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,NA,NA,NA,NA,Sorbus domestica [source: GBIF]
27349,Cornus capitata Wall.,Cornus capitata Wall.,Cornus capitata,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cornus capitata,Cornus capitata,https://id.biodiversity.org.au/node/apni/2917215,exactMatch,noIssue,
27396,Coronilla vaginalis Lam.,Coronilla vaginalis Lam.,Coronilla vaginalis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Coronilla vaginalis,Coronilla vaginalis,https://id.biodiversity.org.au/node/apni/2920453,exactMatch,noIssue,
27453,Corrigiola litoralis L.,Corrigiola litoralis L.,Corrigiola litoralis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Corrigiola litoralis,Corrigiola litoralis,https://id.biodiversity.org.au/node/apni/2907019,exactMatch,noIssue,
27459,Cortaderia jubata (Lemoine ex Carri€—re) Stapf,Cortaderia jubata (Lemoine ex Carri€—re) Stapf,Cortaderia jubata,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cortaderia jubata,Cortaderia jubata,https://id.biodiversity.org.au/node/apni/2904898,exactMatch,noIssue,
27468,Cortaderia selloana Asch. & Graebn.,Cortaderia selloana Asch. & Graebn.,Cortaderia selloana,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cortaderia selloana,Cortaderia selloana,https://id.biodiversity.org.au/node/apni/2915629,exactMatch,noIssue,
27513,"Corvus splendens Vieillot, 1817","Corvus splendens Vieillot, 1817",Corvus splendens,Animalia,Chordata,Aves,Passeriformes,Corvidae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,CORVIDAE,urn:lsid:biodiversity.org.au:afd.taxon:6fb2cad6-c209-483b-8e4e-6092626fcb9e,exactMatch,excludedSpecies,Species excluded [eradicated]
25166,Corynandra simplicifolia (Cambess.) Roalson,Cleome monophylla Law,Corynandra simplicifolia,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,NA,NA,NA,NA,NA,"No data, not even in the GBIF"
85166,"Coryne eximia Allman, 1859","Sarsia eximia (Allman, 1859)",Coryne eximia,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,SPECIES,FALSE,Australia,AU,AUS,MARINE,PRESENT,ALIEN,NULL,Coryne eximia,Coryne eximia,urn:lsid:biodiversity.org.au:afd.taxon:b79bf31d-cd75-4ada-bb64-7020a1b69ff1,exactMatch,noIssue,
27720,Cosmos bipinnatus Cav.,Cosmos bipinnatus Cav.,Cosmos bipinnatus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,SPECIES,FALSE,Australia,AU,AUS,TERRESTRIAL,PRESENT,ALIEN,NULL,Cosmos bipinnatus,Cosmos bipinnatus,https://id.biodiversity.org.au/node/apni/2916884,exactMatch,noIssue,
